,filename,class
281,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_39_100.jpg,2
282,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_40_100.jpg,2
283,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_41_100.jpg,2
284,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_42_100.jpg,2
285,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_43_100.jpg,2
286,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_44_100.jpg,2
287,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_45_100.jpg,2
288,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_46_100.jpg,2
289,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_47_100.jpg,2
290,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_48_100.jpg,2
291,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_49_100.jpg,2
292,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_50_100.jpg,2
293,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_51_100.jpg,2
294,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_52_100.jpg,2
295,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_53_100.jpg,2
296,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_54_100.jpg,2
297,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_55_100.jpg,2
298,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_56_100.jpg,2
299,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_57_100.jpg,2
300,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_58_100.jpg,2
301,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_59_100.jpg,2
302,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_60_100.jpg,2
303,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_61_100.jpg,2
304,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_62_100.jpg,2
305,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_63_100.jpg,2
306,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_64_100.jpg,2
307,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_65_100.jpg,2
308,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_66_100.jpg,2
309,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_67_100.jpg,2
310,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_69_100.jpg,2
311,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Crimson Snow/r_71_100.jpg,2
312,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/100_100.jpg,3
313,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/101_100.jpg,3
314,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/102_100.jpg,3
315,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/103_100.jpg,3
316,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/104_100.jpg,3
317,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/105_100.jpg,3
318,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/106_100.jpg,3
319,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/107_100.jpg,3
320,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/108_100.jpg,3
321,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/109_100.jpg,3
322,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/110_100.jpg,3
323,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/111_100.jpg,3
324,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/112_100.jpg,3
325,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/113_100.jpg,3
326,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/114_100.jpg,3
327,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/115_100.jpg,3
328,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/116_100.jpg,3
329,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/117_100.jpg,3
330,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/118_100.jpg,3
331,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/119_100.jpg,3
332,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/120_100.jpg,3
333,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/121_100.jpg,3
334,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/122_100.jpg,3
335,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/123_100.jpg,3
336,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/124_100.jpg,3
337,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/125_100.jpg,3
338,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/126_100.jpg,3
339,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/127_100.jpg,3
340,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/128_100.jpg,3
341,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/129_100.jpg,3
342,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/130_100.jpg,3
343,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/131_100.jpg,3
344,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/132_100.jpg,3
345,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/133_100.jpg,3
346,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/134_100.jpg,3
347,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/135_100.jpg,3
348,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/136_100.jpg,3
349,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/137_100.jpg,3
350,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/138_100.jpg,3
351,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/139_100.jpg,3
352,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/140_100.jpg,3
353,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/141_100.jpg,3
354,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/142_100.jpg,3
355,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/143_100.jpg,3
356,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/144_100.jpg,3
357,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/145_100.jpg,3
358,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/146_100.jpg,3
359,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/149_100.jpg,3
360,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/150_100.jpg,3
361,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/63_100.jpg,3
362,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/72_100.jpg,3
363,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/73_100.jpg,3
364,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/74_100.jpg,3
365,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/75_100.jpg,3
366,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/76_100.jpg,3
367,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/77_100.jpg,3
368,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/78_100.jpg,3
369,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/79_100.jpg,3
370,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/80_100.jpg,3
371,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/81_100.jpg,3
372,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/82_100.jpg,3
373,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/83_100.jpg,3
374,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/84_100.jpg,3
375,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/85_100.jpg,3
376,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/86_100.jpg,3
377,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/87_100.jpg,3
378,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/88_100.jpg,3
379,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/89_100.jpg,3
380,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/90_100.jpg,3
381,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/91_100.jpg,3
382,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/92_100.jpg,3
383,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/93_100.jpg,3
384,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/94_100.jpg,3
385,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/95_100.jpg,3
386,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/96_100.jpg,3
387,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/97_100.jpg,3
388,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/98_100.jpg,3
389,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/99_100.jpg,3
390,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_321_100.jpg,3
391,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_322_100.jpg,3
392,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_323_100.jpg,3
393,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_324_100.jpg,3
394,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_325_100.jpg,3
395,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_326_100.jpg,3
396,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_327_100.jpg,3
397,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_32_100.jpg,3
398,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_33_100.jpg,3
399,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_34_100.jpg,3
400,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_35_100.jpg,3
401,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_36_100.jpg,3
402,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_37_100.jpg,3
403,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_38_100.jpg,3
404,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_39_100.jpg,3
405,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_3_100.jpg,3
406,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_40_100.jpg,3
407,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_41_100.jpg,3
408,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_42_100.jpg,3
409,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_43_100.jpg,3
410,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_44_100.jpg,3
411,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_45_100.jpg,3
412,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_46_100.jpg,3
413,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_47_100.jpg,3
414,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_48_100.jpg,3
415,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_49_100.jpg,3
416,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_4_100.jpg,3
417,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_50_100.jpg,3
418,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_51_100.jpg,3
419,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_52_100.jpg,3
420,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_53_100.jpg,3
421,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_54_100.jpg,3
422,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_55_100.jpg,3
423,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_56_100.jpg,3
424,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_57_100.jpg,3
425,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_58_100.jpg,3
426,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_59_100.jpg,3
427,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_5_100.jpg,3
428,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_60_100.jpg,3
429,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_61_100.jpg,3
430,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_62_100.jpg,3
431,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_63_100.jpg,3
432,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_64_100.jpg,3
433,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_65_100.jpg,3
434,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_66_100.jpg,3
435,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_67_100.jpg,3
436,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_68_100.jpg,3
437,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_69_100.jpg,3
438,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_6_100.jpg,3
439,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_70_100.jpg,3
440,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_71_100.jpg,3
441,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_72_100.jpg,3
442,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_73_100.jpg,3
443,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_74_100.jpg,3
444,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_75_100.jpg,3
445,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_76_100.jpg,3
446,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_77_100.jpg,3
447,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_78_100.jpg,3
448,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_79_100.jpg,3
449,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_7_100.jpg,3
450,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_80_100.jpg,3
451,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_81_100.jpg,3
452,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_82_100.jpg,3
453,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_83_100.jpg,3
454,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_84_100.jpg,3
455,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_85_100.jpg,3
456,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_86_100.jpg,3
457,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_87_100.jpg,3
458,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_88_100.jpg,3
459,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_89_100.jpg,3
460,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_8_100.jpg,3
461,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_90_100.jpg,3
462,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_91_100.jpg,3
463,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_92_100.jpg,3
464,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_93_100.jpg,3
465,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_94_100.jpg,3
466,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_95_100.jpg,3
467,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_96_100.jpg,3
468,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_97_100.jpg,3
469,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_98_100.jpg,3
470,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_99_100.jpg,3
471,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 1/r_9_100.jpg,3
472,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/321_100.jpg,4
473,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/322_100.jpg,4
474,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/323_100.jpg,4
475,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/324_100.jpg,4
476,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/325_100.jpg,4
477,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/326_100.jpg,4
478,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/327_100.jpg,4
479,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/32_100.jpg,4
480,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/33_100.jpg,4
481,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/34_100.jpg,4
482,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/35_100.jpg,4
483,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/36_100.jpg,4
484,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/37_100.jpg,4
485,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/38_100.jpg,4
486,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/39_100.jpg,4
487,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/3_100.jpg,4
488,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/40_100.jpg,4
489,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/41_100.jpg,4
490,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/42_100.jpg,4
491,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/43_100.jpg,4
492,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/44_100.jpg,4
493,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/45_100.jpg,4
494,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/46_100.jpg,4
495,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/47_100.jpg,4
496,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/48_100.jpg,4
497,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/49_100.jpg,4
498,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/4_100.jpg,4
499,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/50_100.jpg,4
500,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/51_100.jpg,4
501,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/52_100.jpg,4
502,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/53_100.jpg,4
503,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/54_100.jpg,4
504,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/55_100.jpg,4
505,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/56_100.jpg,4
506,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/57_100.jpg,4
507,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/58_100.jpg,4
508,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/59_100.jpg,4
509,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/5_100.jpg,4
510,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/60_100.jpg,4
511,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/61_100.jpg,4
512,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/62_100.jpg,4
513,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/63_100.jpg,4
514,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/64_100.jpg,4
515,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/65_100.jpg,4
516,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/66_100.jpg,4
517,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/67_100.jpg,4
518,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/68_100.jpg,4
519,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/69_100.jpg,4
520,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/6_100.jpg,4
521,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/70_100.jpg,4
522,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/71_100.jpg,4
523,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/72_100.jpg,4
524,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/73_100.jpg,4
525,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/74_100.jpg,4
526,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/75_100.jpg,4
527,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/76_100.jpg,4
528,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/77_100.jpg,4
529,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/78_100.jpg,4
530,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/79_100.jpg,4
531,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/7_100.jpg,4
532,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/80_100.jpg,4
533,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/81_100.jpg,4
534,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/82_100.jpg,4
535,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/83_100.jpg,4
536,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/84_100.jpg,4
537,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/85_100.jpg,4
538,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/86_100.jpg,4
539,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/87_100.jpg,4
540,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/88_100.jpg,4
541,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/89_100.jpg,4
542,E:\Tensorflow_Automatic_Training/fruits-360/Test/Apple Golden 2/8_100.jpg,4
